text,label
슈타린정은 어떤 효과가 있을까?,4
봉은사로 주변 가정의학과 목록 알려줘,2
메이놀 사용방법이 궁금해.,5
트로멜 얼만큼 복용해야 하는지 설명해줘.,5
알진 복용할 때 알아야 할 사항이 있을끼?,0
코펜콜 복용하려 하는데 혹시 무슨 일이 생길까?,3
지베즈 복용 법이 어떻게 돼?,5
이부프로펜 복용 전에 주의할 점이 있을까?,0
주변 난임센터 알려주라,2
와리맂 먹으면 생기는 안 좋은 점이 뭘까?,3
탕후르를 먹었을 때 무슨 문제가 생길 수 있는지 알려줘?,3
화이투벤은 무슨 효능이 있을까?,4
홍대 치과 알려주세요,2
락토폴 효과이 궁금해.,4
강남 세브란스 근처에서 약 사려면 어디로 가야해?,1
샌댈리 먹는 방법 알려주세요,5
에어페낙듀오의 효과에 대해 알려줘.,4
알진텍 복용 효과에 대해서 알려줘,4
홍익대 병원 알려줘,2
탑큐텐 조심해야 하는 것은 무엇입니까?,0
동작구 상도동 산부인과 추천해줘,2
남산타워 근처 약 살 수 있는 곳 어디야,1
아세트아미노펜의 부작용 알려줄래?,3
사당에서 약품 사고 싶어,1
메디봇 효능효과 알고 싶습니다.,4
테네글로의 사용방법이 뭐야?,5
릴리호정 먹을 건데 얼마나 먹어야 해?,5
디에논 먹었을 때 생길 수 있는 문제가 어떻게 돼?,3
반포동 근처 약국이 어디에 있니?,1
슈니첼 먹을려고 하는데 효능 좀 알려줘,4
카나브의 주의 해야 할 점은?,0
씨이엔브이 복용 효능을 알려줘.,4
근처 병리과 알려주세요,2
군포 근처 소아청소년과 좀 알려주세요,2
마이티신 어떨 때 복용하는 것인지 알려줄래?,4
메이놀의 사용방법에 대해 설명해줘.,5
트로멜 얼마만큼 먹는거야.,5
다의 부작용에 대해서 알려주라.,3
나와 제일 가까운 이비인후과 위치 알려줘,2
콜대원 부작용에 대해 설명해줘.,3
아을 먹었을 때 생길 수 있는 문제를 알려줄래?,3
나의 부작용에 대해서 알려주세요.,3
타세놀은 어디가 아플 때 먹어야 좋아?,4
연희동 제일 가까운 알려줘,1
유발하은 한 번에 한 알만 먹으면 될까?,5
혜화 근처 대학병원 알고 싶어,2
코사딘을 먹을 때 무슨 문제가 생길 수 있는지에 대해 설명해줄래?,3
마이티 복용 시 주의사항은?,0
벨라비엠 복용 방법이 궁금해. ,5
라의 부작용에 대한 질문.,3
충무로 약 사고 싶어,1
주변에서 약 살 수 있는 곳 알려줘,1
위캡 효과 알려줘.,4
콘디에스의 복용 법이 궁금해.,5
트로멜 어떻게 먹는건지 궁금해.,5
콘디에스을 어떻게 먹는지에 대해 알고 싶어.,5
주변 한의원 알려줘,2
인천 치과 추천 해주세요,2
슈타린정의 효능이 뭐야?,4
슈타린정 효과를 말해주세요,4
알프람은 어떨 때 먹는거야?,4
약국 알고 싶다,1
주변 외상센터 알려주라,2
아모잘탄 복용하려 할 때 주의사항이 뭔지 알려줄래?,0
샌댈리 몇 알 먹어?,5
치과,2
아탄트 어떻게 사용하는거야,5
탑큐텐 주의해야 할 점은?,0
핫세마 얼마나 복용해야 하나요?,5
코발맥의 복용 법에 대해 알고 싶어.,5
제일 가까운 약국 추천해줘,1
트로멜 어떻게 먹는건지 설명해줘.,5
락토폴 효능이 어떻게 돼? ,4
로이키 복용 시에 주의할 점이 있을까요?,0
아모잘탄 복용하고 싶은데 주의사항이 알고 싶어,0
코펜콜 부작용 좀 알려주라,3
안젤리나 복용할 때 주의할 점 알려주라고!,0
세비카 주의해야 할 점 알려줄래?,0
도배스 언제 보통 먹는거야?,4
지베즈의 복용 법이 궁금해.,5
가산디지털단지랑 가까운 약국 알려주라,1
락토폴의 복용 효능에 대해서 설명해줄래?,4
제일 가까운 약국 추천해줘,1
텔미로젯이 갖고 있는 주의 사항이 어떻게돼?,0
푸사징을 먹을 때 어떤 문제가 생길 수 있는지를 알려줄래?,3
홍인사정 부작용을 말해주라,3
라베콤비정 먹었을 때 생길 수 있는 문제를 알려줄래?,3
혜화동 근처 안과 알고 싶어,2
그날엔 먹을 건데 알려줄 사항 있어?,0
시흥 약국 추천해줘,1
뉴셀디 효능이 어떻게 돼? ,4
부산에서 가장 가까운 약국 알려줄래?,1
미자이센은 어느 부분에 좋을까?,4
내 주변 병원 어디있는지 알려줘,2
응급실 알려주라,2
벨록 복용 시 주의사항,0
아탄트 어떻게 먹어?,5
트로멜 어떻게 복용해?,5
망원 한강 공원 안과 알려주라,2
아 홍대 안과 위치 알려줄래?,2
알보칠 부작용 알려줘.,3
호리스브의 주의사항은 뭘까?,0
알진 먹기 전에 알아야 할 점이 있을까?,0
인천 주변 치의학과 알 수 있을까?,2
진텍 먹을 때 어떤 점을 주의해야 할까?,0
그날엔 주의 사항 모르냐고,0
잔타놀의 위험한 점은?,0
코사딘을 먹을 때 무슨 문제가 생길 수 있는지를 알려줘.,3
테네글로 사용방법에 대해 알고 싶어.,5
타세 어디가 아플 때 먹는건가요?,4
뉴셀디의 복용 방법이 어떻게 돼?,5
E 부작용에 대해 알려줘.,3
오뉴렉의 복용 방법에 대해 알고 싶어.,5
홍대 주변 약국 알 수 있을까?,1
하라리 먹는 방법 말해줘,5
에어페오의 주의해야 하는 점이 어떻게돼?,0
근처 약국 위치 알려줘,1
노바스크 복용하고 싶은데 주의사항이 알고 싶어,0
코페르니 하루에 복용을 어떻게 해야 해?,5
이부브롬 부작용,3
텔미로젯이 갖고 있는 주의 사항이 어떻게돼?,0
락토그린 어디가 아플 때 복용하는 것인지 알려줘.,4
벨록스 먹을 때 주의 사항이 뭐야?,0
샌댈리 어떻게 먹어?,5
알진 복용 시 무엇을 주의해야 하지?,0
군산시청 앞에 있는 약국 알려줘,1
잔타놀정 조심해야 하는 것은 무엇입니까?,0
타을 먹었을 때 생길 수 있는 문제에 대해 설명해줘.,3
홍대 약국 알려주세요,1
제일 가까운 안과 알려줘,2
릴리호정 어떻게 먹는 건지 알고 싶어요,5
E 부작용에 대해 알려줘.,3
그놀마잉 효능을 말해주라,4
화인백 효과에 대해서 설명해줘.,4
파을 먹었을 때 생길 수 있는 문제는 어떤 것이 있을까?,3
제이코정 복용법 알려줄래?,5
카이세비 먹으려 할 때 주의해야 할 점 있어?,0
고척돔 부근 감염내과 병원 알려주세요,2
콜롭서 복용하면 좋지 못한 점은?,3
근처 약국 위치 알려주세요,1
잠실역 근처 약국 추천해줘,1
창동 근처 치과이 어디 있어?,2
트로멜 얼만큼 먹는건지 궁금해.,5
트로멜 얼마만큼 먹어야 하는지 알려줘.,5
올리비오 몇 알 먹어?,5
반포동 근처 약국이 어디 있어?,1
홍인사정 부작용을 말해줘,3
오르리스타트의 부작용에 대해 설명해줄래?,3
광화문 한방 병원 어디에 있니?,2
락토그린 어디가 아플 때 복용하는 것인지 알려줘.,4
올리비오 먹는 방법 알려주세요,5
홍대 관절병원 부탁드립니다,2
방이동 치과 알려주세요,2
홍대 거리에 있는 약국 알려줘,1
노스페 주의해야 하는 게 뭐야?,0
강남구 압구정동에 있는 약국 알려줘,1
탑큐텐 주의 사항 모르냐고,0
나와 제일 가까운 약국 위치 알려줘,1
홍익대 근처 약국 알려줘,1
놀그마 효능을 좀 알고 싶어,4
슈타린정 효과 알려줘,4
다파프 어디가 아플 때 먹는건지 알고 싶어,4
주변 피부과 위치 알려주라,2
알프 어떨 때 먹어도 되는거야?,4
민라키 먹을 건데 효과 말해줘,4
그타기로맥스 복용하려 하는데 혹시 무슨 일이 생길까?,3
제일 가까운 약국 알고 싶어,1
다파프로은 어디가 아플 때 먹는건지 알려줄래.,4
푸사징을 먹을 때 어떤 문제가 생길 수 있는지에 대해 설명해줄래?,3
타세놀은 어디가 아플 때 먹어야 좋아?.,4
카이로 주의사항 알려주라니까?,0
근처 소아과 알려줘,2
코펜콜 복용 시 발생하는 부작용은?,3
동작구 상도동 근처 산부인과 알려줘,2
아모잘탄 먹고 싶은데 위험한 점 있을까?,0
속초중앙시장 근처 약국 알려줘,1
바이타믹스 먹으려 할 때 무엇을 조심해야 해?,0
안과가 알고 싶어,2
상수역 주변 약국 알려주세요,1
잔타놀 복용할 때 뭐를 주의해야 해?,0
콜롭서 복용 시 생기는 점 알려줘,3
뉴셀디 효과가 어떻게 돼? ,4
내 주변 흉부외과 알려줘,2
강북구 삼양동에 있는 병원 알려줘,2
대학로 근처 응급실이 어디 있어?,2
텔미로젯 효과에 대해 설명해줘.,4
마이 먹을 때 주의해야 할 점이 뭐야?,0
구로 디지털 단지 근처에서 탁센스 사려면 어디로 가야해?,1
알진텍정 먹었을 때 생길 수 있는 문제에 대해 알고 싶어.,3
스타필드 주변 약국 알 수 있을까?,1
홍대입구역 근처 약국 위치 부탁드려요,1
씨이엔브이 복용 효과가 어떻게 돼?,4
삼선교 근처에서 디오메 사려면 어디로 가야해?,1
사당에서  약품 어디서 사?,1
코디콜캡슐 복용하면 좋지 못한 점은?,3
탑큐텐를 먹을 때 주의해야 할 거 있어?,0
조인엔콘드의 효과에 대해 알려줄래?,4
코펜콜 부작용을 말해줘,3
임진각 근처 응급실 위치 알려주세요,2
잠실 재활 센터 알려주세요,2
비디엠 어떨 때 복용해도 되는거야?,4
최단거리 신경정신과 알려줘,2
홍익대 약국 알려줘,1
가오리랑 가까운 약국 알려주라,1
케라민캡슐은 무슨 효과가 있어?,4
크레넷을 몇 알 먹어야 해?,5
타이레놀을 먹었을 때 생길 수 있는 문제에 대해 알려줘.,3
카이로정 먹을 때 주의해야 할 거 있어?,0
대학로 근처 응급실 좀 알려주세요,2
타이레놀을 먹었을 때 생길 수 있는 문제에 대해 알고 싶어.,3
비디엠 어떨 때 먹는거야?,4
알진텍 복용 효과는 뭐야,4
엘라오일 어디가 아플 때 먹는거야?,4
톨비스의 먹는 방법에 대해 설명해줘.,5
F 부작용에 대해서 알려주세요.,3
홍입 9번 출구 근처 가정의학과 알려줘,2
마그온맥스비 효능이 뭐야?,4
바이타믹스 복용할 때 뭐를 주의해야 해?,0
연대 흉부외과 알려주세요,2
아세리손의 효과가 어떻게 돼?,4
성북구 병원 알려줄래?,2
지베즈 복용 법이 어떻게 되는지 알려줘.,5
마로니에 공원 안과 추천 해주세요,2
근처 뇌혈관 센터 알려줘,2
명동에 약 어디서 사?,1
비자니 주의할 점이 있을 까?,0
아탄트 얼만큼 사용하는지 대해 알고 싶어.,5
마이티신 효능에 대해서 설명해줘.,4
광장시장 주변 암병원 알려주세요,2
마그온맥스비 언제 복용해야 하는건지 알려줘.,4
노바스크 복용하고 싶은데 주의사항이 뭐야?,0
홍대입구역과 가까운 약국 알려주라,1
케라민캡슐 효능을 말해주라,4
카이로 복용할 시 주의점 알려줘,0
테네글로 사용방법에 대해 알고 싶어.,5
아 성북구 병원 위치 알려줄래?,2
도베스 언제 먹어야 하는 것인가요?,4
나와 제일 가까운 약국 위치 알려줘,1
주변 약국 알려주라,1
주변 재활 센터 알려줘,2
제일 가까운 약국 위치 알려줘,1
엑스키비티 먹었을 때 어떤  문제가 발생할까?,3
마포구 서교동 약국 알려주라,1
뉴셀디 효능이 어떻게 돼?,4
상상마당 주변 약국 알려줘,1
주변 뇌혈관 센터 알려줘,2
메이놀 복용법에 대해 설명해줘.,5
테네글로의 사용방법에 대해 알고 싶어.,5
메이놀 복용법이 어떻게 돼?,5
트윈스타 주의해야 할 것이 무엇일까요?,0
조니포 복용 방법 말해주세요,5
코디콜캡슐 부작용 알고 싶어,3
병원 알려줘,2
앱시토정 효과가 뭐야?,4
섬진강 근처 정신과 위치 알려주세요,2
주변 약국 위치 알려주라,1
오뉴렉의 복용 방법에 대해 알려줘.,5
동부이촌동 통증의학과 어디 있니?,2
상상마당 주변 내과 알려줘,2
제일 가까운 비뇨기과 추천해줘,2
로타인은 언제 먹어야 하는지 알려줄래?,4
아 홍대 약국 위치 알려줄래?,1
병원이 알고 싶다,2
텔미로젯이 갖고 있는 주의 사항이 어떻게돼?,0
포천 주변 약국 알려주세요,1
월드컵 경기장 쪽 응급의학과 알려줘,2
주변 외과 알려줘,2
텔미로젯의 효과에 대해 설명해줘.,4
알파파워의 복용 효과는 뭐야,4
A의 부작용에 대해 알고 싶어.,3
비자니 복용할 때 고려해야 할 사항이 있어?,0
안젤리나 복용 시 주의해야 할 점을 알려줄래요?,0
민라키 먹을려고 하는데 효능 좀 알려줘,4
트로멜 어떻게 복용해야 하는지 설명해줘.,5
정형외과 추천해줘,2
엑스포지의 주의 해야 할 점은?,0
지베즈 복용 법이 궁금해.,5
마의 부작용은?,3
올리비오 몇 알 먹어야 해?,5
오르리스타트의 부작용에 대해 설명해줄래?,3
카이로정 복용할 때 무엇을 주의해야 해?,0
콘디에스의 복용 법이 어떻게 돼?,5
정형외과 알려주라,2
최단거리 비뇨기과과알려줘,2
63빌딩 안과 알려주라,2
씨이엔브이 어떤 것을 주의해야해?,0
트윈스타 조심해야 할 점이 뭘까요?,0
민라키 먹을 건데 효능 알고 싶어,4
연남 약국 어디쯤 있어?,1
근처 안과 위치 알려주세요,2
탑큐텐 복용할 때 뭐를 주의해야 해?,0
나주 주변 소아청소년과 병원 알 수 있을까?,2
벨록스 복용 효과에 대해서 알려줘.,4
사을 먹었을 때 생길 수 있는 문제가 뭔지 알려줘?,3
알진 복용할 때 고려해야 할 점이 있을끼?,0
호리스브 먹으려 하는데 무엇을 조심해야 할까?,0
앱시토정 효과가 뭐야?,4
동대문구 청량리동 병원 알려주라,2
아탄트 어떻게 사용하는거야?,5
대포항 와우산로 약국 알려줘,1
마포구 약국 알려줄래?,1
콜롭서 복용하면 좋지 않은 점 알려줘,3
비디엠 먹었을 때 생길 수 있는 문제가 어떻게 돼?,3
홍익대 근처 약국 위치 알려줘,1
캘빈클의 주의 해야 할 점은?,0
태릉입구 서교동에 있는 약국 어디 있니,1
메디봇 효과를 좀 알 수 있을까?,4
을지로4가 치과 위치 알려줄래?,2
트로멜 어떻게 먹어야 하는지 알려줘.,5
구로 디지털 단지 탁센스 살 수 있는 곳 알려줄래?,1
벨록스 먹을 때 고려 사항이 뭐야?,0
홍대 내혈관센터 알려주세요,2
잠실 재활 센터 부탁드립니다,2
알진 먹을 시 무엇을 주의해야 하지?,0
국방부 쪽 치과 알려줘,2
메이놀 사용방법이 어떻게 돼?,5
에페신에이스 먹었을 때 생길 수 있는 문제를 알려줘.,3
잔타놀정 주의해야 하는 게 뭐야?,0
다의 부작용에 대해서 알려주라.,3
다파프로은 언제 먹는거야?,4
그날엔의 주의사항은 뭘까?,0
주변 응급실 위치 부탁드립니다,2
플렌에이 먹는 방법이 궁금해.,5
강릉앞바다 주변 약국 추천해줘,1
아탄트 어떻게 먹는 건지 알려줘.,5
하남 약국 추천해줘,1
삼선교 디오메 살 수 있는 곳 알려줄래?,1
충무로 약 어디서 사?,1
지엘디에노게스트 먹었을 때 생길 수 있는 문제에 대해 설명해줘.,3
벨라비엠 복용 방법이 궁금해. ,5
홍인사정 복용 시 생기는 점 알려줘,3
주변 뇌혈관 센터 위치 알려주라,2
마포구 안과 알려줄래?,2
동대문역사공원 심장센터 어디쯤 있어?,2
김포 어디서 약품 살 수 있어?,1
응급실 알고 싶다,2
트리베라 방법 알려줘,5
푸바오를 먹을 때 어떤 문제가 생길 수 있을까?,3
락토폴의 효능에 대해서 설명해줄래?,4
앱시토의 주의사항은 어떻게돼?,0
타세놀은 어디가 아플 때 먹는거야?,4
광명시 정신건강의학과 위치 알려주세요,2
에페신에이스 먹었을 때 생길 수 있는 문제가 어떻게 돼?,3
마그 먹을 때 고려해야 할 것이 있을까?,0
코페르니 복용방법 알려주세요,5
크레넷을 몇 알 먹는것인지 궁금해.,5
벨록 복용 시 고려사항,0
지엘디에노게스트 먹었을 때 생길 수 있는 문제에 대해 설명해줘.,3
주변 산부인과 위치 알려주라,2
아나파치을 먹는 방법에 대해서 알려줘.,5
정릉 근처 가정의학과 알려줘,2
마로니에 공원 주변 안과 알 수 있을까?,2
뉴셀디의 복용 효능에 대해서 알고 싶어.,4
코발맥의 복용 법에 대해서 알려줘.,5
화이투벤 먹을 건데 효과 말해줘,4
화인백의 복용 효능에 대해서 설명해줘.,4
라베콤비정 먹었을 때 생길 수 있는 문제가 어떻게 돼?,3
락토그린 어디가 아플 때 복용하는 것인지 알려줘.,4
베네딕트 복용방법 알려주세요,5
트로나니 어떻게 먹어?,5
아세리손의 효과가 어떻게 되는지 알려줘,4
미아역과 가까운 안과 알려주라,2
씨이엔 먹을 때 뭐를 고려해야헤?,0
마그놀정의 효능이 뭐야?,4
에페신에이스 먹었을 때 생길 수 있는 문제가 어떻게 돼?,3
사당 약 살 수 있는 장소 알려줄래?,1
근처 약국 위치 알려줘,1
벨록 복용할 때 주의사항이 뭐야?,0
코디칼리 복용 시 생기는 일 알려줘,3
잔타놀정 복용할 때 무엇을 주의해야 해?,0
바이타믹스 주의점 몰라?,0
안젤리나 주의사항 알려주라니까?,0
스트렙실의 부작용이 어떻게 되는지 알려줘,3
알진 먹기 전에 알아야 할 사항이 있을까?,0
마이 먹을 때 고려해야 할 점이 뭐야?,0
벨라비엠의 사용 방법에 대해 설명해줘.,5
주변 건강검진병원 위치 알려줘,2
마로니에 공원 주변 안과 알 수 있을까?,2
그날엔 복용할 시 주의점 알려줘,0
주변 정신건 강의학과 위치 알려주라,2
에스리시 몇 알 먹어야 하는지 설명해줘.,5
알진텍 복용 효과를 설명해줘.,4
톨비스의 먹는 방법에 대해 설명해줘.,5
마그온맥 먹을 때 고려해야 할 것이 있을까?,0
알보칠 부작용 알려줘.,3
락토폴 효과에 대해서 알려줘.,4
알파파워의 복용하면 어디에 좋을까,4
진텍 복용 시 무엇을 주의해야 하지?,0
파주시청 근처 약국 알려줘,1
케베스를 몇 알 먹을까.,5
대포항 약국 알려줘,1
카을 먹었을 때 생길 수 있는 문제에 대해 설명해줄래?,3
포스펜정 고려사항 있어?,0
앱시토정의 주의할 점이 어떻게돼?,0
와리맂 부작용이 뭐야?,3
그놀마잉 효과를 좀 알 수 있을까?,4
북서울꿈의숲 정신건강의학과 추천해줘,2
타이레놀의 복용법을 알려줘.,5
알진텍 복용 효과에 대해 알고 싶어.,4
카이로 주의해야 할 점은?,0
트로멜 얼만큼 복용해야 하는지 궁금해.,5
아세리손 주의해야 하는게 어떻게돼?,0
푸사징을 먹을 때 어떤 문제가 생길 수 있는지를 알려줘.,3
지베즈의 복용 법에 대해 설명해줘.,5
락토폴의 복용 효능에 대해서 알려줘.,4
주변 약국 위치 알려주라,1
주변 피부과 위치 부탁드립니다,2
하라리 얼마 동안 먹어야 할까요?,5
프렉체리놀을 먹을 때 무슨 문제가 생기는 지 알고 있어?,3
니바스의 주의사항은 뭘까?,0
동대문구 창신동 대학병원 알려주라,2
캘빈클 위험한 점 있어?,0
이부브롬 효과에 대해 알려줘.,4
푸바오를 먹을 때 어떤 문제가 생길 수 있는지에 대해 설명해줘.,3
코사딘을 먹을 때 무슨 문제가 생길 수 있는지를 알려줄래?,3
스타필드 주변 약국 알고 싶어,1
포리버연질캡슐 부작용에 대한 질문.,3
강북구 삼양동에 있는 병원 어디 있니,2
콜대원 부작용이 어떻게 돼?.,3
주변 외상센터 위치 알려주라,2
트로멜 어떻게 먹는건지 설명해줘.,5
사을 먹었을 때 생길 수 있는 문제가 뭐야?,3
지베즈 복용 법에 대해 설명해줘.,5
주변 외상센터 알려줘,2
알진 먹을 때 어떤 점을 알아야 할까?,0
락토폴 효과가 어떻게 돼?,4
북한 응급실 부탁드립니다,2
조니포 먹는법 말해주세요,5
응급실가 어디에 있는지 알고 싶어요,2
마이티 복용할 때 고려해야 할 것이 뭐야?,0
반포동 약국 추천해줘,1
조니포 얼마나 복용해야 하나요?,5
씨이엔브이 복용 효능은 무엇인가요?,4
내 주변 약국 알려줘,1
주변 정신건 강의학과 알려주라,2
씨이엔 주의하면 좋을 점은 뭐야?,0
구로 디지털 단지에서 탁센스 어디서 사?,1
소치오 부작용이 있어?,3
인천 주변 치의학과 알 수 있을까?,2
김포에서 약품 어디서 사냐고 물었다.,1
조니포 복용법 말해줘,5
코펜콜 안 좋은 점 알려주라,3
코발맥 복용 법에 대해서 알려줘.,5
아스탄틴 어떻게 사용해,5
사을 먹었을 때 생길 수 있는 문제가 뭔지 알려줘?,3
카이세비 먹을 건데 위험한 점 있어?,0
아나파치을 먹는 방법에 대해서 알려줘.,5
마의 부작용은?,3
바이타믹스 먹으려 할 때 주의해야 할 점 있어?,0
고척돔이랑 가까운 응급의학과 알려주라,2
그날엔 복용 시에 주의할 점이 있을까요?,0
주변 약국 위치 알려줘,1
알프람의 복용 법에 대해 알려줘.,5
대구 병원 소아청소년과 알고 싶어,2
이지엔 부작용이 뭔지 알려줘,3
에어페낙듀 먹을 때 뭐를 주의해야 할까?,0
송천동이랑 가까운 호흡기센터 원해,2
타세 어디가 아플 때 먹는 것인지 알려줘.,4
올리비오 몇 알 복용해야 해?,5
씨이엔브이 복용 효능에 대해서 알려줘.,4
태릉입구 서교동 약국 알려주라,1
이지엔 부작용이 뭐야?,3
코디칼리 먹을 건데 부작용을 알려주라,3
약국 위치 알고 싶습니다,1
송천동 가까운 안과 알려줘,2
피그먼 부작용이 있어?,3
사당 근처 약품 살 수 있는 곳 어디야,1
카이로 복용할 때 뭐를 주의해야 해?,0
트로멜 어떻게 복용해?.,5
트로멜 얼만큼 먹는건지 설명해줘.,5
다파프 언제 먹는거야?,4
강릉앞바다 근처 약국 알려줘,1
탁센 부작용이 어떻게 돼?,3
크레넷을 몇 알 먹어야 하는지 설명해줘.,5
알진 먹을 시 무엇을 알아야 하지?,0
뉴셀디 효능이 어떻게 돼? ,4
포펜을 어떻게 먹는거야?,5
뉴셀디 복용 효능을 알려줘.,4
다파프 언제 먹는거야?,4
탑큐텐 먹으려 할 때 무엇을 조심해야 해?,0
약국이 알고 싶다,1
카을 먹었을 때 생길 수 있는 문제에 대해 설명해줄래?,3
타세놀정 부작용이 어떻게 돼??,3
가정의학과 알고 싶다,2
코디콜캡슐 복용할 건데 부작용이 뭘까요?,3
홍대 근처 약국이 어디에 있니?,1
트로멜 얼마만큼 먹는건지 설명해줘.,5
내 주변 치과 어디에 있어?,2
마포구 동교동 약국 알려주라,1
안젤리나 복용할 시 주의점 알려줘,0
노바스크 먹을 때 조심해야 할 점 있어?,0
주변 정신건 강의학과 알려줘,2
약국 알려주라,1
홍익대학교에서 가장 가까운 약국 알려줄래?,1
데일리원정은 한 번에 한 알만 먹으면 될까?,5
에어페오 효과에 대해서 알려줘.,4
국방부 치과이 알고 싶어,2
메디봇 먹으면 무엇이 나아질까?,4
방이동 근처 치과 위치 알려주세요,2
톨비스를 먹는 방법이 뭐야?,5
아을 먹었을 때 생길 수 있는 문제를 알려줄래?,3
씨이엔 고려하면 좋을 점은 뭐야?,0
나와 제일 가까운 약국 알려줘,1
원펜 복용 방법이 뭐야?,5
쿠스정 몇 알 복용해야 해?,5
창동 근처 치과 좀 알려주세요,2
벨라비엠의 복용 방법이 궁금해. ,5
케라민캡슐 어떤 효능이 있는지 알려줄래?,4
라베콤비정 먹었을 때 생길 수 있는 문제를 알려줄래?,3
뉴셀디 복용 효능에 대해서 알고 싶어.,4
도배스 언제 보통 먹는거야?,4
타이레놀을 먹었을 때 생길 수 있는 문제에 대해 알고 싶어.,3
자을 먹었을 때 생길 수 있는 문제를 알려줘.,3
앱시토의 효과 알려줄래?,4
푸바오를 먹을 때 어떤 문제가 생기는 지 알고 있어?,3
그날엔 주의점 몰라?,0
청라 근처 치과 추천해주세요,2
성남시 서현동에 있는 치과 어디 있니,2
E 부작용에 대해 알려줘.,3
트로나니 어떻게 먹어?.,5
유발하 먹는 방법 알려줄래,5
바의 부작용이 뭐야?,3
코펜콜 복용하려 하는데 혹시 부작용이 있을까?,3
F 부작용에 대해서 알려주세요.,3
주변 약국 위치 부탁드립니다,1
놀그마은 어느 통증에 좋아?,4
이부브롬에는 어떤 효과가 있을지 알려줘,4
코페르니 어떻게 먹는 건지 알고 싶어요,5
동대문구 창신동에 있는 소아과 알려줘,2
홍대 관절병원 부탁드립니다,2
마그온플러스연질캡슐 부작용은?,3
코디칼리 복용하려 하는데 혹시 부작용이 있을까?,3
근처 뇌혈관 센터 위치 알려줘,2
정형외과 위치 알고 싶습니다,2
화이투벤은 어디에 좋아?,4
B의 부작용에 대해서 궁금해.,3
파을 먹었을 때 생길 수 있는 문제는 어떤 것이 있을까?,3
씨이엔브이 효능에 대해서 알고 싶어.,4
그놀마잉 효능법이 뭘까요?,4
락토그린 어디가 아플 때 복용해야해?,4
다파프 어디가 아플 때 먹는건지 알려줄래.,4
마이 먹을 때 고려해야 할 사항이 뭐야?,0
슈타린정 효능을 말해줘,4
나와 제일 가까운 병원 위치 알려줘,2
케라민활 효과 알려줘,4
핫세마 먹는 방법 말해줘,5
이가탄의 부작용에 대해 알려줘.,3
아세리손 주의해야 하는게 어떻게돼?,0
임진각 응급실 알려주세요,2
포리버연질캡슐 부작용에 대한 질문.,3
알진텍정 먹었을 때 생길 수 있는 문제에 대해 알고 싶어.,3
바이타믹스 복용할 시 주의점 알려줘,0
마이클 복용방법 알려줘,5
슈니첼 먹을 건데 효과 말해줘,4
내 주변 약국 알려줘,1
리브스 위험한 점 있어?,0
화이투벤 먹어야 하는데 효과 알려줘,4
뉴셀디 효과가 어떻게 돼?,4
피그먼 복용할 건데 부작용이 뭘까요?,3
아 손상역 이비인후과 위치 알려줄래?,2
씨이엔 먹을 때 뭐를 고려해야헤?,0
앱시토의 주의사항은?,0
아탄트 얼마만큼 먹는거야?,5
아탄트 어떻게 먹는거야?,5
벨록스 먹을 시 주의사항,0
스타벅스 어떤 부작용이 있을까?,3
가오리랑 가까운 약국 알려주라,1
슈니첼 먹을 건데 효능 알고 싶어,4
아탄트 어떻게 복용하는지 대해 알고 싶어.,5
병원 위치 알려저,2
상수역이랑 가까운 약국 알고 싶어,1
상수역 가까운 약국 알려줘,1
이부프로펜 부작용은 무엇인지 알려줘,3
다파프로은 어디가 아플 때 먹는건지 알려줄래.,4
홍대 근처 약국 좀 알려주세요,1
포스펜정 얼마나 복용해야 해?,5
숭례문 외과 알려주세요,2
엘라오일 어디가 아플 때 좋은지 알려줘.,4
이촌 치과 알려주세요,2
반포동 근처 약국 좀 알려주세요,1
제일 가까운 비뇨기과 알고 싶어,2
락토그린을 어디가 아플 때 복용하는 것인지 알려줘.,4
알프 어떨 때 먹는거야?,4
소치오 먹을 건데 부작용이 생길까?,3
진텍 먹을 때 미리 알아야 할 것이 어떻게돼?,0
마그온맥 뭐를 주의해야 할까?,0
에어페낙듀 복용할 때 뭐를 주의해야 할까?,0
도베스 보통 언제 복용하면 좋은지 알려줄래?,4
씨이엔 어떤 것을 주의해야해?,0
마그알파 어디가 아플 때 복용하면 좋은지 알려줄래?,4
메이놀 사용방법에 대해 설명해줘.,5
탑큐텐 주의 해야 할 점이 뭘까요?,0
슈타린정은 무슨 효능이 있을까?,4
주변 약국 알려주라,1
주변 약국 위치 부탁드립니다,1
데일리원정 복용법 알려줄래?,5
제이코정 얼마나 복용해야 해?,5
엘리멘탈 부작용이 어떻게 돼?,3
최단거리 안과 알려줘,2
주변 한의원 위치 부탁드립니다,2
진텍 먹기 전에 알아야 할 점이 어떻게돼?,0
에어페낙듀오의 효과 알려줘.,4
스타벅스 어떤 부작용이 있을까?,3
콜대원 부작용이 어떻게 돼?.,3
광명시 정신건강의학과 어디쯤 있어?,2
샌댈리 방법 알려줘,5
주변 관절 병원 위치 부탁드립니다,2
포천 약국이 알고 싶어,1
회현역이랑 가까운 치과 알려주라,2
나와 제일 가까운 소아과 알려줘,2
마그온맥스비 언제 복용해야 하는지 알려줄래?,4
니바스 먹을 건데 알려줄 사항 있어?,0
포스펜정 위험 사항 있나요?,0
앱시토의 효과 알려줘,4
